id,name,college_code,percentage
34142,Margarette,NS,72.15
34143,Genovera,XY,51.28
34144,Concettina,FB,100.5
34145,Frieda,FD,9.88
34146,Lily,WW,64.92
34147,Elena,SE,67.85
34148,Elvira,HW,18.49
34149,Marylou,IO,8.63
34150,Norine,AC,28.93
34151,Letizia,VK,94.78
34152,Tobe,KS,56.37
34153,Courtnay,JX,64.24
34154,Edee,IV,7.7
34155,Anthia,FU,55.22
34156,Christal,SO,12.12
34157,Danika,ZZ,78.4
34158,Julieta,AE,62.36
34159,Vivia,DI,85.32
34160,Kaia,GB,67.12
34161,Kassey,GW,50.92
34162,Kassey,IN,53.83
34163,Christy,DP,98.65
34164,Michaelina,WU,86.8
34165,Lanna,XP,29.76
34166,Jordan,NB,73.74
34167,Antonietta,XA,90.02
34168,Janis,SW,22.68
34169,Margette,IE,70.82
34170,Sallie,MS,43.19
34171,Lita,BS,77.7
34172,Danika,SM,34.73
34173,Trudie,EO,54.83
34174,Marylou,DF,65.7
34175,Mariele,WG,43.34
34176,Lanna,RG,5.43
34177,Selma,VQ,59.48
34178,Raquela,IZ,75.41
34179,Lauryn,RX,62.03
34180,Lynnea,BG,41.54
34181,Bobbi,FB,64.9
34182,Mignon,PK,65.25
34183,Ashlee,VC,91.3
34184,Sibella,YQ,44.07
34185,Daune,EJ,72.05
34186,Sashenka,SB,16.31
34187,Roberta,HJ,15.62
34188,Genovera,NT,84.41
34189,Kaja,XI,3.86
34190,Genovera,RY,62.87
34191,Josephine,JK,86.61
34192,Agnese,UO,99.47
34193,Willetta,FS,77.49
34194,Kimberley,TT,18.52
34195,Marinna,XW,54.27
34196,Nessie,IG,22.57
34197,Emma,PK,49.37
34198,Nickie,VK,24.31
34199,Marylou,FR,20.83
34200,Dulcinea,EB,58.07
34201,Valera,BU,100.55
34202,Mara,AJ,68.52
34203,Rosanne,RR,38.17
34204,Shell,RB,87.02
34205,Basia,EO,53.62
34206,Aili,HO,87.47
34207,Vinita,PZ,81.27
34208,Larine,OM,14.02
34209,Ardenia,GS,20.2
34210,Hayley,VY,54.44
34211,Betta,GK,42.47
34212,Stephanie,GY,99.56
34213,Darci,ZN,45.33
34214,Jenilee,RN,9.4
34215,Elise,ZT,10.79
34216,Jasmina,RD,25.62
34217,Hermione,TH,36.7
34218,Florie,JR,76.52
34219,Georgetta,GV,67.78
34220,Anallese,SR,37.07
34221,Linzy,PE,21.96
34222,Nyssa,ID,18.33
34223,Claresta,TV,46.82
34224,Cherilyn,DK,61.62
34225,Selia,TP,19.67
34226,Verla,ST,47.82
34227,Yetty,UN,31.71
34228,Judy,GV,3.25
34229,Romona,BD,8.76
34230,Carlie,EY,14.12
34231,Ricky,EZ,83.56
34232,Nollie,DT,80.06
34233,Layla,PO,3.25
34234,Janenna,WR,62.55
34235,Tressa,MT,11.65
34236,Concettina,CC,38.58
34237,Claresta,BI,98.5
34238,Fredericka,HZ,55.9
34239,Dania,XB,1.89
34240,Rivalee,JZ,26.11
34241,Alejandra,ID,42.8
34242,Belva,ZW,94.86
34243,Tonia,EF,12.97
34244,Jennica,IE,50.59
34245,Leona,SE,52.04
34246,Minda,DD,15.15
34247,Lita,VZ,44.84
34248,Jorry,HV,14.24
34249,Eve,RE,48.05
34250,Bernie,AE,52.88
34251,Madelle,BY,76.48
34252,Althea,NL,36.06
34253,Leeanne,RW,43.1
34254,Nikki,FG,100.56
34255,Judy,LW,98.23
34256,Farrah,AZ,37.88
34257,Chickie,TC,63.27
34258,Liana,BO,63.11
34259,Violet,VO,8.44
34260,Edyth,OD,28.56
34261,Elora,CV,81.12
34262,Cathie,PD,11.76
34263,Ardenia,ZK,39.75
34264,Lusa,UO,19.37
34265,Tatiania,ZU,78.75
34266,Rosene,ER,82.85
34267,Rozele,QE,18.69
34268,Sybille,SW,40.69
34269,Angela,DF,98.31
34270,Sabina,DB,33.69
34271,Ardeen,SC,22.36
34272,Rhea,AU,37.63
34273,Kylynn,SF,12.26
34274,Karlee,ON,14.45
34275,Chandra,AM,75.16
34276,Tarra,XS,41.27
34277,Mureil,JY,48.98
34278,Chloris,IB,30.12
34279,Kelly,ZO,22.26
34280,Di,NI,48.13
34281,Penelopa,HW,18.45
34282,Rosene,RQ,43.53
34283,Rosaline,ZK,44.51
34284,Iseabal,YY,50.46
34285,Estell,JU,79.31
34286,Nananne,MH,59.11
34287,Fredericka,SB,5.75
34288,Jacquetta,CU,51.24
34289,Ileana,QE,79.05
34290,Dari,RA,77.94
34291,Lynde,RK,4.01
34292,Maisey,OH,20.46
34293,Fredericka,BR,62.03
34294,Elise,YX,5.26
34295,Joy,CZ,82.13
34296,Karina,RB,63.98
34297,Alex,TT,66.79
34298,Dawn,DX,46.88
34299,Verla,GJ,0.22
34300,Josephine,QD,57.25
34301,Glenda,VF,4.64
34302,Ottilie,GN,82.69
34303,Lila,SH,23.31
34304,Merrie,YA,55.44
34305,Kaja,TE,4.15
34306,Chandra,BL,76.95
34307,Judy,MU,96.28
34308,Janenna,AE,79.1
34309,Maurene,KY,17.16
34310,Aigneis,RA,3.8
34311,Karlee,CJ,57.64
34312,Gusella,FT,67.12
34313,Chastity,VB,100.42
34314,Tabbatha,HE,21.54
34315,Genevra,UA,49.63
34316,Ileana,AW,20.72
34317,Vanessa,HB,76.6
34318,Felice,IK,52.29
34319,Sheelagh,MQ,75.25
34320,Roz,WW,34.24
34321,Andree,DQ,65.5
34322,Elmira,NH,25.36
34323,Fidelia,IR,5.37
34324,Georgetta,YC,61.64
34325,Brianna,UK,37.9
34326,Olivette,JP,38.17
34327,Frank,LC,13.44
34328,Lonnie,BA,60.67
34329,Charissa,WV,2.61
34330,Catrina,XI,93.96
34331,Alexine,LD,28.92
34332,Nonnah,HZ,30.35
34333,Kore,EF,25.69
34334,Calla,WT,76.32
34335,Lelah,EE,100.83
34336,Ulrike,SR,2.7
34337,Regina,YO,0.32
34338,Delilah,CU,62.83
34339,Valli,UG,86.57
34340,Marika,PN,0.66
34341,Ernesta,KA,5.6
34342,Meriel,ZA,23.88
34343,Adore,JX,33.74
34344,Jolyn,AX,89.84
34345,Monika,HB,28.37
34346,Roz,ON,0.84
34347,Blondelle,WM,38.54
34348,Mignon,ZX,89.91
34349,Carol-Jean,XF,92.03
34350,Donnie,NJ,40.63
34351,Christal,YJ,21.85
34352,Larine,EE,39.78
34353,Brynna,LK,79.56
34354,Ebonee,WW,94.8
34355,Claresta,EL,15.45
34356,Dorice,UF,20.36
34357,Brana,PX,54.38
34358,Brandise,VI,9.29
34359,Mariann,AF,13.04
34360,Ethel,UQ,98.72
34361,Christal,YT,85.33
34362,Cathie,MG,55.01
34363,Dorthy,HJ,13.84
34364,Fred,HS,20.29
34365,Correy,LY,58.52
34366,Devina,DA,12.3
34367,Clementine,XA,64.43
34368,Netty,BV,96.19
34369,Lacie,JO,18.37
34370,Jan,OQ,88.87
34371,Kylynn,QJ,5.55
34372,Mahalia,OR,96.39
34373,Sarette,HP,16.12
34374,Ethel,TE,73.64
34375,Calla,OZ,15.02
34376,Alejandra,OF,21.69
34377,Raf,JF,96.82
34378,Marita,WY,13.76
34379,Blake,YR,21.04
34380,Mallory,JG,71.83
34381,Deloria,AJ,71.13
34382,Taffy,IO,99.33
34383,Cam,DJ,89.86
34384,Eadie,UN,24.41
34385,Noelle,UK,29.45
34386,Maryellen,BU,99.8
34387,Cyb,JI,66.14
34388,Viviene,ZU,63.92
34389,Annecorinne,FT,83.22
34390,Taffy,AO,32.95
34391,Kamilah,IE,46.97
34392,Konstance,JL,88.45
34393,Bertine,JL,38.98
34394,Gisela,PI,10.23
34395,Claresta,CC,68.28
34396,Elvira,MO,17.21
34397,Rochette,PC,80.72
34398,Joceline,KT,31.86
34399,Pearline,KH,16.55
34400,Arlina,MH,91.59
34401,Daryl,PX,30.5
34402,Lucille,RR,78.11
34403,Robinia,CO,85.01
34404,Emelina,YD,64.29
34405,Micheline,TK,92.87
34406,Adele,WW,51.42
34407,Genevra,FA,55.68
34408,Reeba,AR,88.37
34409,Daryl,QD,38.52
34410,Jere,IP,89.67
34411,Moyna,CJ,10
34412,Wileen,OI,95.33
34413,Demetris,EQ,40.51
34414,Gwenneth,WY,2.23
34415,Britte,SK,50.06
34416,Violet,CC,65.99
34417,Perry,WG,52.6
34418,Wendi,NS,33.09
34419,Anthia,RF,85.76
34420,Rhea,SF,25.97
34421,Lenna,ZK,95.84
34422,Glenda,HX,23.27
34423,Margarette,MD,31.31
34424,Rebeca,YS,3.77
34425,Zsa Zsa,XK,0.34
34426,Lucille,AY,72.74
34427,Fawne,QG,36.98
34428,Deirdre,IH,80.22
34429,Fred,EQ,14.85
34430,Shell,NN,44.05
34431,Xylina,ZX,19.75
34432,Shandie,CJ,16.79
34433,Kial,RQ,81.41
34434,Sibella,HM,67.69
34435,Renie,CV,20.77
34436,Aurore,AS,4.09
34437,Barbara,QA,38.86
34438,Lilith,NV,20.93
34439,Dotty,UJ,86.56
34440,Mignon,MM,8.46
34441,Olivette,AH,61.7
34442,Stevana,AT,28.2
34443,Florie,CQ,67.35
34444,Britni,CT,7.98
34445,Etta,RL,93.63
34446,Dale,PQ,53.33
34447,Theodora,AI,21.15
34448,Tilly,PA,86.01
34449,Bettine,VR,35.19
34450,Loree,QQ,92.87
34451,Candi,TF,35.86
34452,Bettine,RZ,10.29
34453,Shandie,PK,37.09
34454,Gale,US,52.63
34455,Korrie,RO,18.94
34456,Jemie,GU,41.94
34457,Micheline,VE,76.88
34458,Gilda,EW,47.75
34459,Cyb,IB,1.95
34460,Adriana,UL,9.3
34461,Sheree,CR,100.37
34462,Linet,EH,3.43
34463,Leontine,EP,19.72
34464,Linzy,HI,28.84
34465,Jillayne,YU,26.8
34466,Silvana,PV,77.21
34467,Marinna,YG,87
34468,Kirstin,LZ,44.31
34469,Heida,BN,15.8
34470,Jaime,SI,70.34
34471,Lucille,SI,71.42
34472,Glenda,OH,18.03
34473,Aili,EH,66.2
34474,Carol-Jean,AZ,7.55
34475,Cam,BC,52.34
34476,Suzette,BU,8.27
34477,Berta,QS,27.08
34478,Annice,VV,68.55
34479,Aimil,DU,11.65
34480,Wilma,JZ,81.24
34481,Gratia,OL,49.21
34482,Vere,IH,91.25
34483,Cathyleen,VP,62.64
34484,Arabel,SW,19.41
34485,Genovera,BD,98.2
34486,Odessa,JS,68.44
34487,Angelique,QS,75.02
34488,Jaime,SB,80.16
34489,Cathie,WV,54.8
34490,Cristabel,KG,93.12
34491,Starla,WL,88.11
34492,Chastity,MD,66.5
34493,Patricia,CC,3.17
34494,Fawne,EB,61.96
34495,Maye,IQ,78.19
34496,Shel,YN,44.07
34497,Codie,HG,78.56
34498,Penelopa,CN,72.25
34499,Brena,KE,34.77
34500,Emelina,BV,50.73
34501,Merry,ZL,69.33
34502,Jerry,AL,58.25
34503,Wanda,JE,82.88
34504,Dorene,YS,51.16
34505,Gerianna,WS,1.15
34506,Perry,OE,13.28
34507,Carmela,NL,74.56
34508,Augustine,SI,51.35
34509,Kristina,ER,62.58
34510,Cacilie,NE,28.04
34511,Mamie,WB,88.57
34512,Florencia,MT,54.7
34513,Kathy,BL,34.13
34514,Dorice,LR,17.86
34515,Ursulina,SQ,17.77
34516,Gabi,LR,20.46
34517,Tracey,TH,43.69
34518,Donetta,FF,53.37
34519,Ginnie,BR,64.73
34520,Joelly,LS,97.14
34521,Madelle,TQ,41.25
34522,Fred,OO,93.79
34523,Vivia,OH,17.76
34524,Sissy,VM,42.79
34525,Viki,OV,68.11
34526,Robinia,ND,64.04
34527,Dawn,JD,9.79
34528,Tybie,SB,2.93
34529,Christal,UN,3.71
34530,Margette,HX,15.94
34531,Pierette,VS,79.8
34532,Jerry,BG,12.99
34533,Bernie,VL,75.99
34534,Johna,QJ,20.71
34535,Orsola,GL,91.93
34536,Danika,PH,66.3
34537,Wileen,JK,66.3
34538,Caritta,IY,81.24
34539,Britni,ND,52.23
34540,Fawne,OH,10.85
34541,Dari,GR,55.37
34542,Tomasina,FD,95.75
34543,Amelia,IP,93.7
34544,Edyth,SN,83.24
34545,Leeanne,NB,66.52
34546,Gerianna,HI,60.79
34547,Modestia,YK,92.32
34548,Harmonia,DW,9.77
34549,Chandra,SK,32.72
34550,Berta,YJ,20.41
34551,Annabela,RU,93.32
34552,Halette,PY,6.97
34553,Emilia,JL,67.76
34554,Jenda,UR,69.63
34555,Katuscha,MJ,8.44
34556,Trixi,ZX,21
34557,Linzy,KT,51.13
34558,Brooks,KC,19.6
34559,Grier,LK,84.16
34560,Debee,UC,54.93
34561,Edyth,EF,20.84
34562,Joane,DU,45.39
34563,Shauna,EB,58.4
34564,Arlina,UQ,54.79
34565,Helena,BF,85.61
34566,Lorie,TT,49.04
34567,Daryl,ON,22.2
34568,Stevana,RU,4.79
34569,Sybille,MT,71.63
34570,Starla,QG,82.04
34571,Correy,YD,63.12
34572,Vinita,AB,28.68
34573,Gusella,KM,76.59
34574,Darci,LU,29.3
34575,Viviene,IW,100.13
34576,Charissa,UJ,96.51
34577,Ronna,SY,38.01
34578,Marita,VB,74.37
34579,Julieta,NM,78
34580,Evita,RD,71.17
34581,Lonnie,PM,56.98
34582,Maryellen,BM,42.19
34583,Gavrielle,GH,82.44
34584,Dode,MA,16.99
34585,Sissy,JK,65.12
34586,Raquela,VF,5.77
34587,Kamilah,RQ,94.11
34588,Elie,XX,58.85
34589,Ardenia,AA,73.74
34590,Yetty,MO,48.13
34591,Dacia,LV,74.08
34592,Joy,AH,76.88
34593,Grier,DG,89.98
34594,Jacenta,JB,47.82
34595,Dari,SN,60.91
34596,Juliane,TZ,79.68
34597,Heddie,VB,1.67
34598,Alex,YZ,72.01
34599,Joeann,NI,12.1
34600,Michaelina,IQ,2.7
34601,Darlleen,QW,67.22
34602,Nita,VO,26.86
34603,Rayna,QK,62.24
34604,Annaliese,LG,3.4
34605,Sheelagh,UR,80.98
34606,Marylou,HU,5.34
34607,Jemie,MW,22.59
34608,Jillayne,AV,44.77
34609,Gerrie,CM,33.8
34610,Agathe,SZ,28.03
34611,Di,JL,14.56
34612,Corina,HY,88.28
34613,Leeanne,BP,51.53
34614,Mary,VN,37.06
34615,Dolli,TY,97.28
34616,Ashlee,BU,29.84
34617,Roz,FE,41.11
34618,Regina,DF,63.96
34619,Rhoda,RR,45.8
34620,Felice,RG,53.09
34621,Trudie,CP,25.11
34622,Candy,SS,58.14
34623,Sashenka,ZE,20.23
34624,Alexine,AM,31.46
34625,Adele,AN,95.71
34626,Heida,RX,19.02
34627,Claudina,NM,73.38
34628,Ricky,UI,37.34
34629,Kaia,BG,66.14
34630,Elfreda,JK,9.3
34631,Therine,BD,100.44
34632,Tori,WL,40.43
34633,Sabina,YN,100.41
34634,Gerianna,EX,77.54
34635,Caressa,ET,9.02
34636,Anica,ZP,9.98
34637,Gusty,KK,1.34
34638,Collen,FB,66.9
34639,Tierney,UN,32.66
34640,Pierette,OO,13.81
34641,Jaime,WV,58.36
34642,Ardenia,YD,14.3
34643,Marjie,AX,92.04
34644,Dede,SH,91.74
34645,Elsie,RY,77.57
34646,Kamilah,YA,1.68
34647,Talya,YI,32.83
34648,Wynne,HZ,9.27
34649,Annaliese,HK,97.88
34650,Sean,EY,48.35
34651,Anallese,JW,89.5
34652,Dione,AL,34.14
34653,Rani,NG,88.02
34654,Morganica,RI,37.64
34655,Gratia,UP,91.32
34656,Brana,QT,100.92
34657,Christal,PA,68.31
34658,Annora,GF,75.7
34659,Cristabel,LF,17.15
34660,Myriam,PJ,48.99
34661,Bettine,NF,14.56
34662,Cacilie,OU,41.7
34663,Gloria,DH,21.22
34664,Wileen,ZI,1.04
34665,Rozele,HA,49.99
34666,Gisela,UX,43.85
34667,Fanny,OC,89.59
34668,Katleen,CT,90.88
34669,Cassondra,JC,35.13
34670,Drucie,YW,11.39
34671,Janey,UA,51.82
34672,Mureil,XJ,59.63
34673,Lindie,TK,78.91
34674,Layla,ZZ,98.43
34675,Dorothy,GU,48.92
34676,Orsola,ZW,82.19
34677,Kimberley,BI,49.32
34678,Hollie,TO,98.34
34679,Lucille,OK,49.86
34680,Wileen,TL,90.87
34681,Gloria,HS,90.04
34682,Millie,PZ,14.52
34683,Tamqrah,WT,63.72
34684,Patricia,QT,69.14
34685,Sandie,DU,20.9
34686,Sindee,WO,28.08
34687,Nickie,KE,39.39
34688,Selma,PJ,44.74
34689,Penelopa,EE,77.79
34690,Damaris,FN,63.28
34691,Shirlee,QB,91.88
34692,Cindelyn,BR,15.73
34693,Vonny,BZ,18.22
34694,Asia,HT,37.81
34695,Cyndie,TY,28.55
34696,Norine,BX,93.7
34697,Nadine,JX,72.36
34698,Christy,FY,74.18
34699,Kerrin,YJ,90.54
34700,Ellette,HJ,26.1
34701,Mathilda,AA,4.02
34702,Kirbee,NQ,23.36
34703,Lulita,MD,56.79
34704,Leontine,LI,60.43
34705,Merci,VI,74.41
34706,Leontine,QM,34.73
34707,Donnie,KL,36.76
34708,Lisette,GZ,36.98
34709,Concettina,AA,96.66
34710,Reeba,SI,77.1
34711,Vinita,CR,39.86
34712,Hollie,XF,13.93
34713,Althea,SP,64.56
34714,Maisey,FM,96.5
34715,Lacie,TK,13.52
34716,Perry,EN,60.83
34717,Lila,UA,60.76
34718,Fernande,SY,42.02
34719,Devina,LC,3.3
34720,Sarette,JI,8.94
34721,Bibby,EI,94.34
34722,Kimmy,HB,28.11
34723,Shaine,FC,7.38
34724,Leanna,FB,99.72
34725,Dede,PK,93.09
34726,Jaime,AX,24
34727,Valera,CZ,96.61
34728,Ebonee,OD,80.4
34729,Devina,BV,15.99
34730,Yetty,HX,73.87
34731,Netty,IH,12.47
34732,Barbara,AH,90.89
34733,Modestia,BX,88.65
34734,Konstance,BL,86.67
34735,Grier,JM,30.59
34736,Roz,PT,18.93
34737,Wynne,DP,56.92
34738,Robbi,RI,37.58
34739,Arlina,RP,22.94
34740,Edith,FC,22.03
34741,Eve,OL,15.48
34742,Deane,AP,59.14
34743,Cordi,ZA,61.14
34744,Christy,MM,62.48
34745,Kassey,MU,4.79
34746,Calla,ZP,51.5
34747,Elvira,BW,21.82
34748,Elyssa,BN,52.02
34749,Jaclyn,VT,81.75
34750,Nessie,HM,17.02
34751,Aili,HW,54.06
34752,Florie,XI,34.68
34753,Dorothy,KD,9.73
34754,Blinni,BV,6.78
34755,Debee,ZE,2.63
34756,Barbi,YI,94.4
34757,Kenna,GM,37.88
34758,Jere,ZG,3.64
34759,Gianina,NY,82.62
34760,Dotty,TY,4.34
34761,Sidoney,TR,25.54
34762,Magdalena,HG,17.59
34763,Joane,RM,15.41
34764,Valeda,IK,29.85
34765,Natka,JQ,22.03
34766,Rosabelle,OT,49.29
34767,Stacey,GW,13.79
34768,Dianemarie,ZH,34.99
34769,Sashenka,MY,74.49
34770,Collen,CQ,18.81
34771,Renie,AW,1.65
34772,Renae,GA,45.39
34773,Andeee,EA,74.48
34774,Sindee,IQ,74.43
34775,Kylynn,RB,45.73
34776,Zsa Zsa,WR,99.09
34777,Valera,NB,74.54
34778,Therine,UN,92.16
34779,Rayna,GD,87.74
34780,Maridel,BP,47.24
34781,Pierette,GJ,12.1
34782,Jobi,EQ,67.87
34783,Jackie,NN,31.78
34784,Janey,RT,73.08
34785,Courtnay,BA,50.85
34786,Blake,OV,44.75
34787,Clementine,IM,92.29
34788,Liana,TU,86.8
34789,Zia,GW,34.18
34790,Dianemarie,OT,37.87
34791,Max,MF,3.41
34792,Lanae,TW,54.2
34793,Sashenka,HW,20.03
34794,June,SH,56.8
34795,Loree,BT,86.78
34796,Ardys,XM,10.08
34797,Nannie,NZ,67.5
34798,Jackie,XU,31.54
34799,Aubrie,LA,53.78
34800,Christal,PO,80.98
34801,Brana,CN,32.88
34802,Mureil,IL,12.48
34803,Norine,JM,21.79
34804,Daryl,WF,86.28
34805,Britni,NC,90.5
34806,Bill,OI,78.88
34807,Abbie,VV,48.22
34808,Lory,KK,92.32
34809,Theodora,BQ,89.87
34810,Viki,XP,96.28
34811,Constance,BC,95.92
34812,Amalie,RD,20.42
34813,Flory,UD,73.37
34814,Julieta,OC,95.56
34815,Lanna,UO,18.45
34816,Kimberley,IK,5.19
34817,Vivia,MJ,88.95
34818,Rebeca,UI,44.4
34819,Rosabelle,BL,52.22
34820,Barbi,RI,33.69
34821,Sophia,WV,45.4
34822,Gertrud,DO,81.92
34823,Rhea,PP,94.9
34824,Marita,BO,98.2
34825,Rani,RG,38.11
34826,Margarette,HZ,37.42
34827,Aili,PS,99.45
34828,Elka,FZ,15.69
34829,Goldie,KC,99.21
34830,Henriette,GE,31.3
34831,Sybille,DN,60.15
34832,Ketti,VR,75.46
34833,Susan,NG,61.61
34834,Ileana,CS,46.82
34835,Henriette,GV,85.8
34836,Demetris,IV,55.31
34837,Ada,KT,85.1
34838,Krystle,WN,6.14
34839,Cristine,CB,50.17
34840,Cathie,HX,51.16
34841,Kathy,TH,52.05
34842,Donnie,PI,92.68
34843,Larine,NO,64.28
34844,Paule,TH,23.74
34845,Minda,RG,77.55
34846,Barbara,VC,89.87
34847,Sabina,FD,12.23
34848,Anica,UT,14.41
34849,Nataline,YQ,68.42
34850,Christy,RX,88.67
34851,Frances,YZ,19.91
34852,Angela,QV,1.19
34853,Helena,UT,73
34854,Anthia,XV,79.94
34855,Alejandra,XX,21.57
34856,Roslyn,UE,99.05
34857,Sissy,CV,64.44
34858,Vita,RU,94.49
34859,Valeda,TV,3.68
34860,Barbi,VO,23.7
34861,Ivett,BT,83.07
34862,Janenna,IZ,88.05
34863,Fina,QZ,92.26
34864,Marcelline,FL,17.93
34865,Sarette,ZV,36.61
34866,Annecorinne,IK,100.58
34867,Kimberley,TO,17.62
34868,Marti,VG,72.98
34869,Trixi,HR,31.16
34870,Dulcinea,AW,20.44
34871,Netty,YJ,47.95
34872,Cathie,WM,50.34
34873,Courtnay,VI,49.86
34874,Fredericka,ND,19.39
34875,Minne,BN,26.67
34876,Larine,JC,74.71
34877,Cordi,MI,32.82
34878,Lynea,LO,44.15
34879,Elka,QR,78.61
34880,Joy,VS,53.29
34881,Veda,YE,52.44
34882,Ottilie,FP,42.07
34883,Ofilia,HH,42.91
34884,Natka,EG,6.63
34885,Cathie,VI,2.47
34886,Valera,NP,91.54
34887,Dulce,AW,20.57
34888,Elora,WB,39.65
34889,Gusella,DA,31.11
34890,Margette,RJ,8.5
34891,Tressa,WH,7.36
34892,Ann-Marie,VZ,33.4
34893,Nariko,FV,14.03
34894,Edith,TQ,47.72
34895,Violet,JM,5.67
34896,Elbertina,DX,41
34897,Nikki,FX,50.06
34898,Hettie,GA,14.85
34899,Sabina,ZZ,6.51
34900,Jillayne,SL,8.6
34901,Dorothy,CI,59.13
34902,Marinna,TC,79.12
34903,Aili,XM,59.39
34904,Tierney,VO,9.03
34905,Stevana,IM,9.45
34906,Fayre,LC,87.13
34907,Gwenneth,VD,67.74
34908,Albertina,VB,4.98
34909,Correy,SY,79.21
34910,Jacenta,LJ,44.84
34911,Regina,ZB,90.29
34912,Ofilia,GE,4.25
34913,Janenna,DL,4.15
34914,Gusella,LB,64.58
34915,Catharine,KX,93.92
34916,Cacilie,WH,34.14
34917,Claresta,SB,69.36
34918,Margette,OI,30.91
34919,Violet,SF,53.43
34920,Mamie,GT,25.1
34921,Alyda,RH,36.68
34922,Zsa Zsa,LW,57.43
34923,Nelle,WC,98.63
34924,Andree,ME,98.17
34925,Ottilie,CW,51.69
34926,Jacenta,JQ,3.76
34927,Jackie,MC,44.32
34928,Selia,TO,49.01
34929,Fernande,RO,100.02
34930,Cindelyn,SR,50.41
34931,Noelle,OP,46.14
34932,Nicoli,LA,2.24
34933,Nananne,BQ,88.63
34934,Gisela,ZZ,79.51
34935,Caressa,EV,12.36
34936,Aryn,YH,81.98
34937,Modestia,EO,73.39
34938,Emmey,AY,72.16
34939,Atlanta,UV,54.01
34940,Loree,BF,5.38
34941,Riannon,CR,50.18
34942,Zondra,SA,50.11
34943,Jacenta,FN,4.79
34944,Margalo,IR,90.24
34945,Sherrie,KI,35.95
34946,Barbara,EI,99.74
34947,Kore,ZV,82.21
34948,Annabela,QX,44.09
34949,Cyndie,PQ,24.75
34950,Consuela,BA,19.01
34951,Keelia,HO,7.05
34952,Dulce,DJ,93.9
34953,Celisse,DM,79.56
34954,Jaclyn,QI,0.76
34955,Bernie,YW,41.8
34956,Bernardine,OO,75.97
34957,Margarette,NB,13.19
34958,Keelia,JD,81.81
34959,Sandie,EH,3.11
34960,Genevra,HR,16.22
34961,Vinita,OI,43.26
34962,Nadine,LK,0.92
34963,Dennie,ZR,78.71
34964,Sharlene,VL,91.64
34965,Mahalia,NQ,77.19
34966,Letizia,GX,92.58
34967,Kristina,XS,94.94
34968,Wynne,JX,41
34969,Karlee,CA,2.05
34970,Laure,XH,64.74
34971,Ursulina,SL,72.99
34972,Deirdre,DN,58.41
34973,Joleen,HK,89.01
34974,Claudina,RB,91.8
34975,Collen,EY,30.1
34976,Evaleen,RI,89.91
34977,Anallese,DA,60.2
34978,Noelle,VW,93.82
34979,Corene,TY,25.41
34980,Ellette,XH,94.81
34981,Susette,AH,4.83
34982,Brana,XI,2.04
34983,Larine,WD,0.1
34984,Almeta,EH,92.29
34985,Melanie,IW,87.67
34986,Dode,YM,86.52
34987,Juliane,IX,63
34988,Randa,LA,76.72
34989,Claudina,KW,28.42
34990,Tersina,MT,87.67
34991,Carmencita,EI,56.14
34992,Quintina,YI,63.45
34993,Dawn,YY,43.1
34994,Selma,DB,15.85
34995,Catrina,ZZ,39.06
34996,Dominga,YB,80.57
34997,Laurene,WZ,30.94
34998,Nananne,ZT,79.76
34999,Nelle,VS,13.37
35000,Modestia,PV,66.62
35001,Dorothy,LZ,4.81
35002,Jolyn,GG,32.15
35003,Iseabal,BX,87.84
35004,Tomasina,AW,85.56
35005,Imojean,VE,90.24
35006,Monika,SG,41.12
35007,Corina,FI,98.87
35008,Sara-Ann,ZG,24.88
35009,Katuscha,FE,86.96
35010,Charlena,BZ,4.4
35011,Cacilie,ZW,72.22
35012,Brynna,PO,53.52
35013,Marleah,KP,19.85
35014,Bill,TZ,59.03
35015,Shel,NR,27.75
35016,Elie,DA,5.91
35017,Joy,JD,94.44
35018,Nonnah,BZ,38.81
35019,Eugine,AT,49.6
35020,Dennie,JH,100.36
35021,Emmey,WP,62.39
35022,Merle,TK,86.09
35023,Suzette,IU,17.85
35024,Joelly,FJ,10.14
35025,Brianna,QA,91.33
35026,Suzette,PM,42.38
35027,Donetta,WH,77.14
35028,Robbi,VV,91.85
35029,Petronia,QY,6.5
35030,Sam,BW,79.43
35031,Brena,IA,14.25
35032,Diena,MX,70.14
35033,Sabina,XJ,39.6
35034,Nelle,LR,79.17
35035,Ricky,UV,75.05
35036,Myrtice,WE,72.03
35037,Gianina,AK,38.12
35038,Alexine,UC,97.42
35039,Roz,HA,49.27
35040,Phylis,NC,41.89
35041,Nita,BW,100.57
35042,Edyth,DG,7.35
35043,Claresta,FJ,18.65
35044,Heddie,MH,82.82
35045,Kimmy,UD,72.9
35046,Nanete,JU,18.91
35047,Ulrike,PY,90.07
35048,Ebonee,KA,34.29
35049,Deane,OO,44.47
35050,Sue,IQ,50.02
35051,Liana,FU,40.79
35052,Ana,ZT,74.01
35053,Hallie,GU,2.29
35054,Cristabel,MB,98.8
35055,Tersina,ZS,46.71
35056,Jordan,OE,50.76
35057,Orelia,DG,13.12
35058,Sara-Ann,AZ,15.8
35059,Rhea,DG,40.73
35060,Gilligan,DF,70.17
35061,Stephanie,SY,45.25
35062,Marnia,XM,58.83
35063,Kirbee,GO,66.25
35064,Orsola,VO,16.69
35065,Cyndie,DW,45.68
35066,Gretal,WA,62.71
35067,Selia,WW,91.22
35068,Ronna,TF,37.64
